# wave                 flux                
  4308.6676770154645   -2409.083740234375  
  4308.984970642234    -2596.35107421875   
  4309.302264269004    -2817.129150390625  
  4309.619557895773    -3027.22119140625   
  4309.936851522542    -2214.883544921875  
  4310.254145149312    -2123.05126953125   
  4310.571438776082    -2154.140869140625  
  4310.888732402851    -1904.302001953125  
  4311.20602602962     -2307.399169921875  
  4311.5233196563895   -2258.912353515625  
  4311.840613283159    -2531.32080078125   
  4312.157906909929    -3068.48779296875   
  4312.475200536698    -2751.48681640625   
  4312.792494163467    -1804.3641357421875 
  4313.109787790237    -2710.663330078125  
  4313.427081417007    -1839.662109375     
  4313.744375043776    -793.306396484375   
  4314.061668670545    -2182.7119140625    
  4314.3789622973145   -2266.473388671875  
  4314.696255924085    -1760.444580078125  
  4315.013549550854    -2656.8447265625    
  4315.330843177623    -1582.10791015625   
  4315.648136804392    -1148.008544921875  
  4315.965430431162    -2352.02490234375   
  4316.282724057932    -1459.1243896484375 
  4316.600017684701    -1494.2879638671875 
  4316.91731131147     -1013.5875854492188 
  4317.2346049382395   662.3106689453125   
  4317.55189856501     4357.28076171875    
  4317.869192191779    10379.5078125       
  4318.186485818548    21557.1171875       
  4318.503779445317    40277.46875         
  4318.8210730720875   66124.34375         
  4319.138366698857    86897.84375         
  4319.455660325626    100499.609375       
  4319.772953952395    95166.8984375       
  4320.0902475791645   80106.6875          
  4320.407541205935    64232.765625        
  4320.724834832704    40374.00390625      
  4321.042128459473    14689.4404296875    
  4321.359422086242    2038.135986328125   
  4321.6767157130125   454.2460632324219   
  4321.994009339782    -1236.2357177734375 
  4322.311302966551    -142.9918212890625  
  4322.62859659332     -850.1232299804688  
  4322.9458902200895   -969.8339233398438  
  4323.26318384686     -305.3321228027344  
  4323.580477473629    -514.3597412109375  
  4323.897771100398    -604.6492919921875  
  4324.215064727167    184.23382568359375  
  4324.5323583539375   -895.8934326171875  
  4324.849651980707    -1612.8387451171875 
  4325.166945607476    -1503.4498291015625 
  4325.484239234245    -1903.973876953125  
  4325.801532861015    -248.08177185058594 
  4326.118826487785    -547.8443603515625  
  4326.436120114554    -1805.2183837890625 
  4326.753413741323    -1594.6641845703125 
  4327.070707368092    -1487.2742919921875 
  4327.3880009948625   -1263.81787109375   
  4327.705294621632    -493.0914611816406  
  4328.022588248401    -517.2095336914062  
  4328.33988187517     -2452.098876953125  
  4328.65717550194     -1451.43017578125   
  4328.97446912871     -170.90830993652344 
  4329.291762755479    -626.1146850585938  
  4329.609056382248    -2502.982666015625  
  4329.926350009018    -1572.025390625     
  4330.2436436357875   -2245.042724609375  
  4330.560937262557    -1686.4375          
  4330.878230889326    -257.0783386230469  
  4331.195524516095    148.9726104736328   
  4331.512818142865    -1545.1885986328125 
  4331.830111769635    -1749.84228515625   
  4332.147405396404    -831.9981079101562  
  4332.464699023173    -1279.831298828125  
  4332.781992649943    -880.6514282226562  
  4333.0992862767125   -1660.9884033203125 
  4333.416579903482    -2162.1259765625    
  4333.733873530251    -1779.9908447265625 
  4334.05116715702     -1153.7333984375    
  4334.36846078379     -832.0650634765625  
  4334.68575441056     -741.1451416015625  
  4335.003048037329    -228.2473602294922  
  4335.320341664098    -1397.981201171875  
  4335.637635290868    -1570.2254638671875 
  4335.9549289176375   -1851.3885498046875 
  4336.272222544407    -1572.876220703125  
  4336.589516171176    -142.19744873046875 
  4336.906809797946    -1139.8345947265625 
  4337.224103424715    -2126.1435546875    
  4337.541397051485    -2499.745849609375  
  4337.858690678254    -863.9263305664062  
  4338.175984305023    -265.0371398925781  
  4338.493277931793    -1924.55615234375   
  4338.8105715585625   -1116.2711181640625 
  4339.127865185332    -787.9385986328125  
  4339.445158812101    -1058.1478271484375 
  4339.762452438871    -1021.2349853515625 
  4340.07974606564     -1540.5577392578125 
  4340.39703969241     -1881.49951171875   
  4340.714333319179    -808.93505859375    
  4341.031626945949    -506.4458923339844  
  4341.348920572718    -1077.2274169921875 
  4341.6662141994875   -1826.0042724609375 
  4341.983507826257    -2783.94873046875   
  4342.300801453026    -2107.473388671875  
  4342.618095079796    -2448.77734375      
  4342.935388706565    -2401.487060546875  
  4343.252682333335    -1618.937255859375  
  4343.569975960104    -2222.985595703125  
  4343.887269586874    -1609.9239501953125 
  4344.204563213643    -1710.40771484375   
  4344.5218568404125   -2444.34814453125   
  4344.839150467182    -1035.658203125     
  4345.156444093951    -664.0562133789062  
  4345.473737720721    -1110.7667236328125 
  4345.79103134749     -2639.0537109375    
  4346.10832497426     -2163.836181640625  
  4346.425618601029    -1248.9649658203125 
  4346.742912227799    -861.0440673828125  
  4347.060205854568    -1073.2744140625    
  4347.3774994813375   -2514.850341796875  
  4347.694793108107    -3303.45556640625   
  4348.012086734877    -2231.72119140625   
  4348.329380361646    -1128.8697509765625 
  4348.646673988415    -2344.265625        
  4348.963967615185    -2052.620849609375  
  4349.281261241954    -916.092041015625   
  4349.598554868724    -1569.257080078125  
  4349.915848495493    -1161.2520751953125 
  4350.2331421222625   -328.7423095703125  
  4350.550435749032    -1307.853759765625  
  4350.867729375802    221.49227905273438  
  4351.185023002571    -1284.3955078125    
  4351.50231662934     -857.3613891601562  
  4351.81961025611     872.3485107421875   
  4352.13690388288     -416.6759338378906  
  4352.454197509649    -1785.7598876953125 
  4352.771491136418    -2561.643798828125  
  4353.0887847631875   -2220.960693359375  
  4353.406078389957    -1542.9949951171875 
  4353.723372016727    -937.3721923828125  
  4354.040665643496    -810.6566162109375  
  4354.357959270265    -1844.5543212890625 
  4354.675252897035    -808.9779052734375  
  4354.992546523805    -1803.32763671875   
  4355.309840150574    -2081.08447265625   
  4355.627133777343    -1470.871337890625  
  4355.9444274041125   -1014.6110229492188 
  4356.261721030882    -2163.294677734375  
  4356.579014657652    -1285.5755615234375 
  4356.896308284421    -1603.77490234375   
  4357.21360191119     -2083.894775390625  
